WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,year,month,day,team_analyzed,local_team,visitor_team
1.0,1.229259736987736,-0.05013206913801546,0.8287705950907315,-0.21756595968005885,1.3989771388178187,0.9376308782476467,0.7722816877466806,0.3785753991563107,0.07048731836680586,0.43576164662749695,0.35141142647732926,0.3267206972215115,0.10316533104357191,0.2285433315776799,0.742157333763692,0.7338139985942917,-0.10040775756306851,0.25815606874696945,0.8537080119972275,-0.3775267224739067,0.31829771145777086,1.4389611090661747,0.8442825120987976,-0.8576273786061227,-0.3954536926914028,-0.9827263689309657,-0.9895137905969006,0.6419116595886333
1.0,1.1543139125471322,-0.05013206913801546,0.7917477684552674,-0.21756595968005885,3.4917173793342315,0.2505075566332723,3.5138389628021787,-1.3967600412420327,-1.7845131453194132,-0.49356132713982315,0.17559233033057328,-0.2565121053396829,1.1849801782966052,-1.291738239203112,-0.17920152529605804,-0.9036676835994581,3.2870797473930504,1.2277002279053935,-1.1783476940051787,-1.3790974740841795,1.0366293513517961,2.5459640988753107,0.8442825120987976,-0.8576273786061227,-0.6096155760907516,-0.9827263689309657,-0.9895137905969006,0.6419116595886333
1.0,1.0793680881065286,-0.05013206913801546,0.7600139170534411,-0.21756595968005885,0.6379806877209414,0.38793222095614716,0.38588770938315364,0.6321947477846456,-0.35758971171462933,1.2040019716084813,-0.17604586196293864,-0.6939367072605787,1.595669148087108,0.9886841169680759,1.4792444210114921,1.7758477963539507,0.27597974298761135,-1.034569476797596,-0.3655254116042162,-1.1287047861816113,-1.357809448294955,0.6482446877739344,0.8442825120987976,-0.8576273786061227,-0.8237774594901003,-0.9827263689309657,0.5119373334531335,-0.975983950538631
1.0,1.0044222636659248,-0.05013206913801546,0.722991090417977,-0.21756595968005885,0.44773157494672206,-0.8488897579497268,1.1402759528548014,-0.3822826467286936,-1.0710514285170214,0.4977165115453183,-0.8793222465499625,-0.11070390469938428,-2.1105483841686548,0.2285433315776799,1.2949726491995421,1.1803999119198598,1.216948494364311,-0.38820670402531327,-0.3655254116042162,1.1248294049415026,0.797185471387121,-0.1424717335183057,0.8442825120987976,-0.8576273786061227,-1.037939342889449,-0.9827263689309657,-0.9895137905969006,0.17965577098084354
1.0,0.9294764392253211,-0.05013206913801546,0.6806792885488753,-0.21756595968005885,2.9209700410115733,1.4873295355391463,1.876264483071041,0.6321947477846456,0.7839490351691978,0.15076926800551857,-0.5276840542564506,-0.9855531085411757,1.5155347149572547,0.48192359337447854,0.9264291055756421,1.0315379408113372,2.5343047462916903,0.25815606874696945,-0.3655254116042162,-1.6294901619867477,0.557741591422446,2.387820814616863,0.8442825120987976,-0.8576273786061227,-1.1450202845891233,-0.9827263689309657,-0.9895137905969006,-1.3226758669944734
1.0,0.8545306147847173,-0.05013206913801546,0.6436564619134112,-0.21756595968005885,0.8282298004951607,0.38793222095614716,0.5882845551926201,-0.3822826467286936,-0.6429743984355861,0.051641484137004354,0.7030496187708412,0.6183370985021086,0.2634341973032807,0.7353038551712772,-0.17920152529605804,0.28722808526872357,0.27597974298761135,-0.38820670402531327,0.44729687079674624,-2.130275537791884,-0.6394778084009296,0.8854596141616065,0.8442825120987976,-0.8576273786061227,-1.3591821679884721,-0.9827263689309657,-0.9895137905969006,-1.3226758669944734
1.0,0.7795847903441135,-0.05013206913801546,0.6013446600443095,-0.21756595968005885,-0.123015763375936,-0.16176643633535237,-0.03730569549118429,-1.6503793898703676,-0.07220502499367254,-2.116778787986742,0.17559233033057328,-0.2565121053396829,1.1849801782966052,-0.7849777156095147,0.373613790139792,-0.15935782805684456,0.46417349326295126,0.25815606874696945,1.66653029439819,-0.6279194103764749,-0.6394778084009296,-0.5378299441644258,0.8442825120987976,-0.8576273786061227,-1.573344051387821,-0.9827263689309657,1.6668997365685445,-0.975983950538631
1.0,0.7046389659035097,-0.05013206913801546,0.5590328581752078,-0.21756595968005885,2.3502227026889155,-0.9863144222726017,3.5138389628021787,-0.3822826467286936,-2.06989783204037,2.009415215540159,-0.00022676581618267413,-0.54812850662028,1.6257195605108032,-0.5315974538127161,-1.284832156167758,-1.3502535969250262,2.3461109960163506,-0.38820670402531327,-1.1783476940051787,1.3752220928440708,-0.4000339284362545,1.8343193197122947,0.8442825120987976,-1.0762161669731884,1.6390841996024104,-0.9827263689309657,0.3964410931415925,-0.975983950538631
-1.0,0.629693141462906,-0.05013206913801546,0.516721056306106,-0.21756595968005885,-0.123015763375936,-0.711465093626852,0.36748799612774763,-0.8895213439853632,-1.356436115237978,-0.035095326747945584,0.5272305226240852,0.1809124965812129,0.8844760540596512,-0.024836930219118758,0.557885561951742,0.4360900563772463,-1.0413765089397682,-1.6809322495698786,0.040885729596265,0.12325865333122973,0.07885383149309573,-0.1424717335183057,0.8442825120987976,-1.0762161669731884,1.4249223162030615,-0.9827263689309657,0.049952372206969214,-0.975983950538631
-1.0,0.629693141462906,-0.12488026966046663,0.5854777343433963,-0.21756595968005885,1.9697244771404767,1.4873295355391463,0.956278820300741,-1.9039987384987023,-1.4991284585984566,-1.7078766795291214,-1.0551413426967184,-1.56878591110237,2.186660592419784,0.2285433315776799,-0.5477450689199581,-0.3082197991653673,1.7815297451903307,1.550881614291535,0.040885729596265,0.12325865333122973,-1.8366972082243052,0.5691730456447104,0.8442825120987976,-1.0762161669731884,1.210760432803713,-0.9827263689309657,-1.2205062712199828,-0.975983950538631
-1.0,0.629693141462906,-0.1996284701829178,0.6542344123806867,-0.21756595968005885,0.2574824621725027,-0.16176643633535237,0.38588770938315364,-0.6359019953570284,-0.7856667417960645,-0.19617797553428118,-1.7584177272837422,-1.277169509821773,-2.441102920829303,0.7353038551712772,-2.021919243415558,-1.2013916258165036,1.028754744088971,-0.38820670402531327,-0.7719365528046974,1.3752220928440708,-1.357809448294955,-0.7750448705520978,0.8442825120987976,-1.0762161669731884,0.9965985494043641,-0.9827263689309657,-0.18104010841611295,-0.975983950538631
1.0,0.629693141462906,-0.274376670705369,0.7282800656516147,-0.21756595968005885,1.3989771388178187,1.6247541998620212,0.3122888563615295,-0.1286632981003588,-0.07220502499367254,-0.10944116464933125,0.7030496187708412,1.3473781017036015,-1.048767145198084,0.9886841169680759,1.4792444210114921,1.7758477963539507,0.6523672435382912,0.5813374551331109,1.2601191531977087,-0.8783120982790431,-1.1183655683302798,1.4389611090661747,0.8442825120987976,-1.0762161669731884,0.7824366660050154,-0.9827263689309657,-0.9895137905969006,0.7574756317405807
1.0,0.5547473170223022,-0.274376670705369,0.685968263782513,-0.21756595968005885,1.9697244771404767,-0.574040429303977,2.649052439798095,0.6321947477846456,-0.9283590851565429,1.935069377638773,1.230506907211109,0.47252889786181007,1.7859884267705122,0.7353038551712772,0.742157333763692,1.0315379408113372,2.3461109960163506,-0.38820670402531327,-0.3655254116042162,-0.12713403457133848,-2.0761410881889804,2.387820814616863,0.8442825120987976,-1.0762161669731884,0.5682747826056667,-0.9827263689309657,-0.9895137905969006,0.41078371528473845
1.0,0.47980149258169846,-0.274376670705369,0.6383674866797735,-0.21756595968005885,-0.31326487615015536,-1.673437743886976,0.937879107045335,-1.6503793898703676,-1.7845131453194132,-0.9892002464823936,1.582145099504621,1.3473781017036015,0.5739551256814653,0.48192359337447854,2.032059736447342,1.9247097674624734,-0.47679525811374834,-0.7113880904114546,1.2601191531977087,1.625614780746639,-0.6394778084009296,-0.06340009138908168,0.8442825120987976,-1.0762161669731884,0.3541128992063179,-0.9827263689309657,0.1654486125185103,-0.975983950538631
1.0,0.4048556681410947,-0.274376670705369,0.590766709577034,-0.21756595968005885,1.5892262515920381,0.38793222095614716,1.37947222517508,0.6321947477846456,-0.6429743984355861,1.5509492151482804,-0.00022676581618267413,-0.4023203059799815,1.1348961575904462,-1.0383579774063134,0.18934201832784198,-0.45708177027388996,1.5933359949149908,-1.034569476797596,-1.5847588352056599,-2.130275537791884,-2.0761410881889804,1.5180327511953986,0.8442825120987976,-1.0762161669731884,0.13995101580696911,-0.9827263689309657,-0.41203258903919515,-0.975983950538631
